Inicio de datos:
Giroscopo: -3.17, 1.16, -6.35
Acelerometro: 0.27, 1.00, 0.01
Giroscopo: -3.66, 1.46, -6.29
Acelerometro: 0.25, 0.98, 0.01
Giroscopo: -1.65, 0.73, -1.65
Acelerometro: 0.24, 0.98, 0.01
Giroscopo: -2.56, 1.28, -0.85
Acelerometro: 0.24, 0.98, 0.01
Giroscopo: -2.44, 0.73, -1.34
Acelerometro: 0.23, 0.98, 0.01
Giroscopo: -1.65, 3.48, -3.78
Acelerometro: 0.25, 0.98, 0.01
Giroscopo: -0.92, -0.55, -2.26
Acelerometro: 0.25, 0.98, 0.01
Giroscopo: -1.89, -0.85, -1.04
Acelerometro: 0.25, 0.98, 0.01
Giroscopo: -2.26, -1.46, -0.79
Acelerometro: 0.24, 0.98, 0.00
Giroscopo: -1.53, -1.34, -1.22
Acelerometro: 0.25, 0.98, 0.01
Giroscopo: -1.46, -0.79, -0.55
Acelerometro: 0.25, 0.98, 0.01
Giroscopo: -1.53, -0.49, 0.06
Acelerometro: 0.24, 0.98, 0.00
Giroscopo: -1.53, -0.24, 1.95
Acelerometro: 0.23, 0.98, 0.01
Giroscopo: -1.10, -1.46, 3.54
Acelerometro: 0.23, 0.99, 0.00
Giroscopo: -0.49, -2.01, 6.47
Acelerometro: 0.22, 1.00, 0.01
Giroscopo: 1.04, 1.89, 10.68
Acelerometro: 0.19, 1.03, 0.04
Giroscopo: 2.99, 2.14, 13.06
Acelerometro: 0.18, 1.08, 0.05
Giroscopo: 3.17, -1.10, 10.50
Acelerometro: 0.12, 0.98, 0.03
Giroscopo: 2.14, -7.32, 7.93
Acelerometro: 0.02, 0.92, 0.01
Giroscopo: 0.12, -1.53, 3.72
Acelerometro: 0.11, 1.00, 0.04
Giroscopo: -1.04, -6.29, -2.93
Acelerometro: 0.13, 1.02, 0.07
Giroscopo: -1.04, -2.20, -0.06
Acelerometro: 0.11, 1.02, 0.06
Giroscopo: -1.34, -0.18, -0.49
Acelerometro: 0.07, 1.00, 0.02
Giroscopo: -2.81, 0.98, -3.11
Acelerometro: 0.09, 0.99, 0.02
Giroscopo: -3.11, 0.12, -5.13
Acelerometro: 0.10, 0.99, 0.03
Giroscopo: -3.78, -2.38, -9.16
Acelerometro: 0.12, 0.99, -0.03
Giroscopo: -3.91, -0.31, -13.24
Acelerometro: 0.17, 1.00, -0.05
Giroscopo: -6.04, 3.17, -18.19
Acelerometro: 0.19, 0.99, 0.00
Giroscopo: -6.16, -2.38, -18.55
Acelerometro: 0.26, 1.03, 0.02
Giroscopo: -5.74, 2.44, -11.90
Acelerometro: 0.27, 0.97, -0.00
Giroscopo: -1.16, 0.24, -5.98
Acelerometro: 0.24, 0.99, -0.01
Giroscopo: -0.43, 0.37, -3.11
Acelerometro: 0.25, 0.98, -0.01
Giroscopo: -1.04, -0.55, -6.04
Acelerometro: 0.26, 0.97, -0.00
Giroscopo: -1.89, 2.14, -3.30
Acelerometro: 0.27, 0.97, -0.01
Giroscopo: -2.32, 0.24, -2.20
Acelerometro: 0.27, 0.98, -0.01
Giroscopo: -2.01, 1.16, -0.18
Acelerometro: 0.26, 0.98, -0.01
Giroscopo: -1.65, 0.31, 0.98
Acelerometro: 0.25, 0.98, -0.00
Giroscopo: -1.28, -1.22, 0.55
Acelerometro: 0.25, 0.98, -0.00
Giroscopo: -0.85, -0.92, 0.18
Acelerometro: 0.25, 0.98, -0.00
Giroscopo: -0.98, -0.43, 1.46
Acelerometro: 0.25, 0.98, -0.00
Giroscopo: -0.85, -0.31, 1.65
Acelerometro: 0.24, 0.98, -0.00
Giroscopo: -0.67, -1.04, 1.89
Acelerometro: 0.24, 0.99, -0.00
Giroscopo: -0.43, -1.16, 2.62
Acelerometro: 0.23, 0.98, -0.01
Giroscopo: -0.67, -1.22, 3.54
Acelerometro: 0.20, 1.00, 0.00
Giroscopo: -0.61, -1.04, 5.31
Acelerometro: 0.19, 1.02, 0.02
Giroscopo: 0.18, -5.07, 4.64
Acelerometro: 0.20, 1.02, -0.00
Giroscopo: 1.04, -7.51, 4.58
Acelerometro: 0.19, 1.02, 0.02
Giroscopo: 3.42, -7.02, 6.84
Acelerometro: 0.13, 0.95, 0.02
Giroscopo: 3.36, -4.52, 5.13
Acelerometro: 0.10, 0.96, 0.02
Giroscopo: 2.62, -4.94, 2.81
Acelerometro: 0.13, 0.96, 0.05
Giroscopo: 2.44, -2.87, 1.59
Acelerometro: 0.16, 1.01, 0.07
Giroscopo: 0.43, -0.55, -0.43
Acelerometro: 0.14, 1.00, 0.04
Giroscopo: 0.67, -2.62, -2.08
Acelerometro: 0.13, 0.99, 0.04
Giroscopo: 0.06, -3.72, -2.44
Acelerometro: 0.16, 1.01, 0.05
Giroscopo: -0.49, -1.22, 0.43
Acelerometro: 0.12, 1.00, 0.05
Giroscopo: -1.04, 2.44, 1.22
Acelerometro: 0.12, 1.00, 0.04
Giroscopo: -2.87, 1.46, -1.95
Acelerometro: 0.12, 0.98, 0.05
Giroscopo: -3.42, 0.24, -4.15
Acelerometro: 0.13, 0.97, 0.04
Giroscopo: -3.42, 1.04, -4.94
Acelerometro: 0.17, 1.02, -0.00
Giroscopo: -3.54, 1.34, -6.53
Acelerometro: 0.16, 1.00, 0.02
Giroscopo: -3.91, 1.46, -9.46
Acelerometro: 0.14, 0.95, 0.02
Giroscopo: -3.85, 2.32, -11.05
Acelerometro: 0.20, 0.98, 0.07
Giroscopo: -5.68, 4.27, -11.96
Acelerometro: 0.20, 0.97, 0.00
Giroscopo: -4.33, 1.10, -9.03
Acelerometro: 0.22, 0.99, 0.02
Giroscopo: -3.54, 0.31, -6.65
Acelerometro: 0.22, 0.98, -0.00
Giroscopo: -3.11, -0.67, -4.94
Acelerometro: 0.24, 0.99, 0.00
Giroscopo: -3.23, 0.79, -0.73
Acelerometro: 0.22, 0.98, 0.00
Giroscopo: -2.26, 1.04, 1.34
Acelerometro: 0.22, 0.99, 0.00
Giroscopo: -1.28, 0.18, 2.69
Acelerometro: 0.22, 0.99, 0.01
Giroscopo: -0.67, -1.89, 2.93
Acelerometro: 0.22, 0.99, 0.01
Giroscopo: -1.34, 0.55, 7.08
Acelerometro: 0.20, 1.01, 0.02
Giroscopo: 0.24, 3.23, 12.08
Acelerometro: 0.21, 1.13, 0.08
Giroscopo: 4.64, 1.53, 20.08
Acelerometro: 0.12, 1.02, 0.03
Giroscopo: 3.23, -4.15, 14.28
Acelerometro: -0.05, 0.87, -0.01
Giroscopo: -0.43, -3.60, 1.77
Acelerometro: 0.08, 0.99, 0.06
Giroscopo: -1.83, -4.94, -5.31
Acelerometro: 0.12, 1.02, 0.05
Giroscopo: -1.28, -3.48, -3.78
Acelerometro: 0.09, 1.00, 0.02
Giroscopo: -1.28, -0.85, -3.17
Acelerometro: 0.09, 0.98, 0.03
Giroscopo: -1.40, -1.83, -5.19
Acelerometro: 0.12, 0.98, 0.04
Giroscopo: -4.39, 6.47, -9.58
Acelerometro: 0.18, 1.03, 0.04
Giroscopo: -2.93, -3.11, -13.06
Acelerometro: 0.18, 1.03, 0.00
Giroscopo: -2.87, -2.93, -13.79
Acelerometro: 0.23, 1.01, -0.01
Giroscopo: -1.95, -1.22, -12.02
Acelerometro: 0.19, 0.98, -0.04
Giroscopo: -2.75, 0.79, -12.15
Acelerometro: 0.23, 0.98, 0.01
Giroscopo: -2.75, -0.12, -5.49
Acelerometro: 0.23, 0.98, 0.02
Giroscopo: -2.08, -0.92, -3.23
Acelerometro: 0.23, 0.98, 0.01
Giroscopo: -0.73, -0.24, -1.95
Acelerometro: 0.23, 0.98, 0.01
Giroscopo: -0.92, -0.18, -2.56
Acelerometro: 0.23, 0.98, 0.01
Giroscopo: -0.61, -0.98, -2.32
Acelerometro: 0.24, 0.98, 0.01
Giroscopo: -1.22, -0.85, -1.89
Acelerometro: 0.25, 0.99, 0.01
Giroscopo: -1.34, 0.37, -2.32
Acelerometro: 0.23, 0.98, 0.01
Giroscopo: -1.04, 1.59, -0.67
Acelerometro: 0.23, 0.98, 0.02
Giroscopo: -1.16, 0.37, -0.18
Acelerometro: 0.24, 0.98, 0.01
Giroscopo: -1.59, -2.93, -0.92
Acelerometro: 0.23, 0.98, 0.01
Giroscopo: -1.40, -1.95, -0.12
Acelerometro: 0.23, 0.98, 0.01
Giroscopo: -1.46, -0.98, 1.04
Acelerometro: 0.23, 0.99, 0.01
Giroscopo: -1.71, -0.92, 2.38
Acelerometro: 0.22, 0.99, 0.01
Giroscopo: -0.92, -1.16, 3.72
Acelerometro: 0.22, 0.99, 0.02
Giroscopo: -0.37, -0.24, 6.65
Acelerometro: 0.22, 1.04, 0.06
Giroscopo: 2.75, 3.17, 15.81
Acelerometro: 0.17, 1.05, 0.06
Giroscopo: 2.93, -2.81, 13.24
Acelerometro: 0.09, 0.97, 0.04
Giroscopo: 1.53, -6.59, 8.06
Acelerometro: 0.04, 0.95, 0.00
Giroscopo: -0.12, -1.34, 2.44
Acelerometro: 0.10, 1.00, 0.05
Giroscopo: 0.61, -0.61, 2.08
Acelerometro: 0.10, 1.01, 0.03
Giroscopo: -0.79, 0.12, -0.67
Acelerometro: 0.09, 1.00, 0.03
Giroscopo: -1.28, -0.24, -2.75
Acelerometro: 0.09, 0.99, 0.05
Giroscopo: -1.34, 0.12, -2.20
Acelerometro: 0.10, 1.00, 0.04
Giroscopo: -2.69, -0.55, -6.90
Acelerometro: 0.11, 0.99, 0.02
Giroscopo: -3.42, -2.75, -10.56
Acelerometro: 0.11, 0.98, 0.02
Giroscopo: -3.54, -1.77, -13.06
Acelerometro: 0.13, 0.96, 0.01
Giroscopo: -4.46, 1.28, -14.16
Acelerometro: 0.19, 0.98, 0.02
Giroscopo: -5.07, 3.05, -13.06
Acelerometro: 0.18, 0.96, 0.03
Giroscopo: -4.82, -0.98, -13.61
Acelerometro: 0.25, 1.00, 0.03
Giroscopo: -3.11, 0.49, -5.49
Acelerometro: 0.25, 0.98, 0.02
Giroscopo: -1.53, 0.00, -5.31
Acelerometro: 0.24, 0.99, 0.00
Giroscopo: -2.56, -0.12, -2.99
Acelerometro: 0.24, 0.99, 0.01
Giroscopo: -3.97, -0.24, -4.76
Acelerometro: 0.25, 0.98, 0.00
Giroscopo: -3.42, -2.14, -5.62
Acelerometro: 0.26, 0.98, -0.00
Giroscopo: -3.30, -2.56, -4.46
Acelerometro: 0.26, 0.98, -0.01
Giroscopo: -2.93, -0.73, -2.01
Acelerometro: 0.26, 0.98, -0.01
Giroscopo: -2.69, -0.37, -0.43
Acelerometro: 0.26, 0.98, -0.01
Giroscopo: -1.95, 0.06, -0.37
Acelerometro: 0.26, 0.98, -0.01
Giroscopo: -1.83, 0.24, -0.18
Acelerometro: 0.26, 0.98, -0.01
Giroscopo: -1.46, -0.06, -0.12
Acelerometro: 0.25, 0.98, -0.01
Giroscopo: -1.16, 0.43, 0.18
Acelerometro: 0.25, 0.98, -0.01
Giroscopo: -0.79, 0.24, 0.61
Acelerometro: 0.25, 0.98, -0.00
Giroscopo: -1.04, 0.24, 0.67
Acelerometro: 0.24, 0.98, -0.01
Giroscopo: -0.67, 0.12, 1.65
Acelerometro: 0.24, 0.98, -0.00
Giroscopo: -0.37, -0.43, 2.62
Acelerometro: 0.22, 0.98, 0.00
Giroscopo: -0.55, -2.01, 4.03
Acelerometro: 0.23, 0.99, -0.01
Giroscopo: 0.92, -0.43, 10.68
Acelerometro: 0.20, 1.04, 0.01
Giroscopo: 2.69, 0.98, 12.88
Acelerometro: 0.17, 1.09, 0.05
Giroscopo: 4.52, -4.27, 14.34
Acelerometro: 0.11, 0.93, -0.01
Giroscopo: 3.36, -10.56, 7.02
Acelerometro: 0.06, 0.94, 0.04
Giroscopo: 1.16, -3.17, 4.70
Acelerometro: 0.05, 0.97, 0.02
Giroscopo: -0.55, 0.00, -0.61
Acelerometro: 0.11, 1.03, 0.06
Giroscopo: -0.61, 1.34, 0.79
Acelerometro: 0.10, 1.00, 0.03
Giroscopo: -0.06, -1.28, 0.61
Acelerometro: 0.06, 0.98, 0.03
Giroscopo: -0.24, 2.75, 3.23
Acelerometro: 0.07, 1.01, 0.03
Giroscopo: -1.59, 0.43, -1.59
Acelerometro: 0.09, 1.00, 0.03
Giroscopo: -1.34, -1.59, -3.91
Acelerometro: 0.08, 1.00, 0.05
Giroscopo: -1.83, 0.55, -3.30
Acelerometro: 0.06, 0.97, 0.05
Giroscopo: -2.81, -0.67, -7.20
Acelerometro: 0.09, 0.99, 0.03
Giroscopo: -5.00, 0.00, -10.99
Acelerometro: 0.14, 1.00, 0.01
Giroscopo: -5.92, 4.21, -12.88
Acelerometro: 0.19, 1.00, 0.00
Giroscopo: -5.98, -0.06, -16.66
Acelerometro: 0.16, 0.96, 0.02
Giroscopo: -6.29, -0.31, -16.97
Acelerometro: 0.23, 1.00, 0.03
Giroscopo: -2.01, 1.34, -9.28
Acelerometro: 0.22, 1.01, 0.03
Giroscopo: 0.18, 2.81, -4.70
Acelerometro: 0.24, 0.98, 0.01
Giroscopo: -0.49, -2.50, -7.45
Acelerometro: 0.24, 0.98, 0.01
Giroscopo: -0.18, -1.22, -3.91
Acelerometro: 0.24, 0.98, 0.02
Giroscopo: -0.55, -0.79, -2.81
Acelerometro: 0.25, 0.98, 0.02
Giroscopo: -1.22, -2.08, -2.99
Acelerometro: 0.25, 0.98, 0.02
Giroscopo: -0.98, -1.71, -1.65
Acelerometro: 0.26, 0.98, 0.02
Giroscopo: -0.24, 1.77, -1.71
Acelerometro: 0.25, 0.97, 0.02
Giroscopo: -0.67, 1.65, 0.00
Acelerometro: 0.25, 0.98, 0.03
Giroscopo: -0.85, -0.61, 0.55
Acelerometro: 0.24, 0.98, 0.02
Giroscopo: -2.01, -0.73, 0.98
Acelerometro: 0.24, 0.98, 0.02
Giroscopo: -1.65, -0.85, 2.26
Acelerometro: 0.24, 0.98, 0.02
Giroscopo: -1.46, -2.81, 3.97
Acelerometro: 0.22, 0.99, 0.02
Giroscopo: -1.46, -1.10, 5.55
Acelerometro: 0.22, 1.00, 0.03
Giroscopo: 0.43, -0.06, 8.79
Acelerometro: 0.18, 1.01, 0.05
Giroscopo: 0.73, 0.31, 9.95
Acelerometro: 0.19, 1.05, 0.03
Giroscopo: 1.34, -2.93, 6.04
Acelerometro: 0.17, 0.99, 0.04
Giroscopo: 2.26, -7.08, 4.76
Acelerometro: 0.10, 0.95, 0.04
Giroscopo: 2.08, -6.23, 4.15
Acelerometro: 0.07, 0.95, 0.04
Giroscopo: 1.16, 0.06, 3.78
Acelerometro: 0.11, 1.00, 0.06
Giroscopo: -0.37, 0.49, 1.04
Acelerometro: 0.11, 1.00, 0.06
Giroscopo: -1.46, -0.31, -1.46
Acelerometro: 0.09, 0.97, 0.03
Giroscopo: -1.40, -0.55, -2.56
Acelerometro: 0.09, 0.97, 0.02
Giroscopo: -2.20, 1.10, -3.11
Acelerometro: 0.12, 1.00, 0.04
Giroscopo: -4.82, 2.69, -8.97
Acelerometro: 0.14, 0.99, 0.02
Giroscopo: -6.10, 3.60, -10.56
Acelerometro: 0.16, 0.99, 0.00
Giroscopo: -6.53, 2.62, -14.59
Acelerometro: 0.21, 1.00, 0.06
Giroscopo: -8.12, 0.24, -17.88
Acelerometro: 0.23, 1.00, -0.02
Giroscopo: -8.00, 0.73, -15.01
Acelerometro: 0.24, 0.98, -0.01
Giroscopo: -4.64, 0.49, -7.75
Acelerometro: 0.24, 0.99, -0.01
Giroscopo: -4.33, 0.24, -5.62
Acelerometro: 0.24, 0.98, -0.01
Giroscopo: -6.23, 2.87, -5.43
Acelerometro: 0.26, 0.98, -0.02
Giroscopo: -3.42, -1.22, -4.88
Acelerometro: 0.27, 0.97, -0.03
Giroscopo: -3.78, -0.18, -3.72
Acelerometro: 0.27, 0.97, -0.03
Giroscopo: -2.69, 0.92, -1.77
Acelerometro: 0.27, 0.97, -0.03
Giroscopo: -1.46, 0.06, -1.04
Acelerometro: 0.27, 0.98, -0.03
Giroscopo: -0.92, 0.43, -0.12
Acelerometro: 0.28, 0.97, -0.03
Giroscopo: 0.55, 0.43, 1.95
Acelerometro: 0.23, 0.98, -0.01
Giroscopo: 1.22, 2.62, 1.89
Acelerometro: 0.26, 0.98, -0.02
Giroscopo: 0.18, 0.12, 1.22
Acelerometro: 0.25, 0.98, -0.01
Giroscopo: 0.18, -1.16, 1.34
Acelerometro: 0.24, 0.98, -0.01
Giroscopo: 0.18, -1.10, 0.67
Acelerometro: 0.24, 0.98, -0.00
Giroscopo: 0.49, -1.40, 0.92
Acelerometro: 0.23, 0.98, 0.00
Giroscopo: 0.37, -1.10, 1.10
Acelerometro: 0.23, 0.98, 0.00
Giroscopo: 0.18, -2.93, 0.61
Acelerometro: 0.23, 0.98, 0.00
Giroscopo: 0.06, -3.72, 1.77
Acelerometro: 0.22, 0.99, 0.00
Giroscopo: 0.79, -2.32, 1.83
Acelerometro: 0.21, 0.99, 0.02
Giroscopo: 0.92, 1.59, -0.79
Acelerometro: 0.23, 0.99, 0.01
Giroscopo: 1.16, -1.04, 1.95
Acelerometro: 0.18, 1.01, 0.03
Giroscopo: 1.28, -5.00, 6.59
Acelerometro: 0.19, 1.00, 0.02
Giroscopo: 0.06, -3.54, 3.78
Acelerometro: 0.17, 1.02, 0.04
Giroscopo: 1.34, -4.03, 3.17
Acelerometro: 0.19, 1.01, 0.04
Giroscopo: 2.56, -5.07, 3.54
Acelerometro: 0.15, 0.97, 0.03
Giroscopo: 1.65, -4.33, 2.69
Acelerometro: 0.15, 1.00, 0.05
Giroscopo: 1.28, -5.74, 2.81
Acelerometro: 0.16, 0.99, 0.01
Giroscopo: 3.23, -3.48, 8.00
Acelerometro: 0.10, 0.97, 0.06
Giroscopo: 1.95, -1.59, 5.49
Acelerometro: 0.11, 0.99, 0.07
Giroscopo: 1.10, -0.79, 3.17
Acelerometro: 0.08, 0.98, 0.08
Giroscopo: -1.59, 0.85, -0.67
Acelerometro: 0.08, 0.98, 0.06
Giroscopo: -1.46, 1.46, -2.32
Acelerometro: 0.10, 0.99, 0.03
Giroscopo: -2.81, 2.01, -5.25
Acelerometro: 0.11, 0.97, 0.07
Giroscopo: -0.98, 2.32, -4.09
Acelerometro: 0.11, 0.98, 0.07
Giroscopo: -2.87, 3.78, -4.70
Acelerometro: 0.14, 1.00, 0.05
Giroscopo: -4.58, 0.24, -11.35
Acelerometro: 0.14, 0.98, 0.07
Giroscopo: -3.66, -0.31, -7.51
Acelerometro: 0.20, 1.00, 0.10
Giroscopo: -3.97, -6.96, -14.10
Acelerometro: 0.21, 1.00, 0.05
Giroscopo: -5.55, -5.49, -13.73
Acelerometro: 0.23, 0.99, 0.02
Giroscopo: -4.70, -1.28, -6.59
Acelerometro: 0.22, 0.99, 0.02
Giroscopo: -4.21, -1.04, -4.27
Acelerometro: 0.23, 0.99, 0.01
Giroscopo: -3.72, -1.16, -2.44
Acelerometro: 0.22, 0.99, 0.01
Giroscopo: -2.50, -0.85, -1.16
Acelerometro: 0.23, 0.98, 0.00
Giroscopo: -1.89, -0.49, -1.28
Acelerometro: 0.22, 0.99, 0.01
Giroscopo: -1.46, 0.18, -0.43
Acelerometro: 0.22, 0.98, 0.01
Giroscopo: -1.10, -0.37, -0.43
Acelerometro: 0.22, 0.98, 0.01
Giroscopo: -1.34, -0.43, -0.79
Acelerometro: 0.22, 0.98, 0.01
Giroscopo: -1.34, 3.23, -2.56
Acelerometro: 0.22, 0.98, 0.01
Giroscopo: -0.92, 0.79, -1.10
Acelerometro: 0.22, 0.98, 0.01
Giroscopo: -1.34, 0.12, -0.37
Acelerometro: 0.22, 0.99, 0.01
Giroscopo: -1.16, -1.89, 0.92
Acelerometro: 0.22, 0.99, 0.01
Giroscopo: -0.85, -3.54, 2.20
Acelerometro: 0.21, 0.99, 0.01
Giroscopo: -0.31, -2.26, 4.15
Acelerometro: 0.18, 1.01, 0.01
Giroscopo: -0.18, 2.20, 6.90
Acelerometro: 0.21, 1.02, 0.04
Giroscopo: 2.75, 0.37, 8.36
Acelerometro: 0.18, 1.05, 0.04
Giroscopo: 3.23, -3.66, 8.61
Acelerometro: 0.13, 0.99, 0.01
Giroscopo: 1.71, -1.16, 8.97
Acelerometro: 0.06, 0.99, 0.03
Giroscopo: 0.06, 2.62, 6.23
Acelerometro: 0.06, 0.97, 0.03
Giroscopo: -0.06, -1.22, 3.66
Acelerometro: 0.05, 0.98, 0.01
Giroscopo: -0.55, 1.16, 1.40
Acelerometro: 0.11, 1.02, 0.05
Giroscopo: -1.40, -1.46, -2.01
Acelerometro: 0.09, 1.00, 0.04
Giroscopo: -0.79, -1.77, -1.16
Acelerometro: 0.07, 1.00, 0.04
Giroscopo: -0.55, -0.06, 0.67
Acelerometro: 0.08, 1.01, 0.06
Giroscopo: -1.22, -0.43, -1.04
Acelerometro: 0.07, 1.00, 0.04
Giroscopo: -1.16, -0.12, -1.89
Acelerometro: 0.08, 1.00, 0.04
Giroscopo: -1.71, -0.31, -3.30
Acelerometro: 0.09, 1.00, 0.05
Giroscopo: -1.46, -0.06, -4.27
Acelerometro: 0.07, 0.99, 0.05
Giroscopo: -3.11, 1.16, -7.14
Acelerometro: 0.10, 0.99, 0.04
Giroscopo: -3.54, -2.87, -12.70
Acelerometro: 0.16, 1.01, 0.06
Giroscopo: -2.93, -3.23, -13.43
Acelerometro: 0.15, 1.03, 0.03
Giroscopo: -3.17, -0.49, -14.59
Acelerometro: 0.25, 1.03, 0.05
Giroscopo: -0.92, -4.58, -10.80
Acelerometro: 0.23, 1.02, 0.06
Giroscopo: -1.34, 0.61, -5.68
Acelerometro: 0.23, 1.00, 0.02
Giroscopo: -2.08, -0.31, -4.09
Acelerometro: 0.22, 0.98, 0.02
Giroscopo: -2.14, -0.55, -2.08
Acelerometro: 0.22, 0.98, 0.03
Giroscopo: -2.50, -1.10, -2.87
Acelerometro: 0.22, 0.98, 0.03
Giroscopo: -2.56, -1.40, -2.50
Acelerometro: 0.22, 0.98, 0.02
Giroscopo: -2.62, -0.92, -2.93
Acelerometro: 0.22, 0.98, 0.02
Giroscopo: -2.75, -0.73, -2.99
Acelerometro: 0.24, 0.98, 0.01
Giroscopo: -3.17, 1.65, -4.88
Acelerometro: 0.23, 0.98, 0.01
Giroscopo: -2.38, 0.79, -3.78
Acelerometro: 0.23, 0.98, 0.01
Giroscopo: -2.08, -0.06, -2.87
Acelerometro: 0.24, 0.98, 0.01
Giroscopo: -2.20, -1.22, -2.50
Acelerometro: 0.25, 0.98, 0.01
Giroscopo: -1.59, -0.37, -1.65
Acelerometro: 0.24, 0.98, 0.01
Giroscopo: -1.77, -0.31, -1.77
Acelerometro: 0.24, 0.98, 0.01
Giroscopo: -1.83, -0.67, -2.01
Acelerometro: 0.25, 0.98, 0.01
Giroscopo: -1.71, -0.98, -1.53
Acelerometro: 0.25, 0.98, 0.01
Giroscopo: -1.65, -0.37, -0.98
Acelerometro: 0.25, 0.98, 0.01
Giroscopo: -1.46, -0.24, -0.55
Acelerometro: 0.24, 0.98, 0.01
Giroscopo: -1.40, -0.49, -0.06
Acelerometro: 0.24, 0.98, 0.01
Giroscopo: -1.53, -0.55, 0.00
Acelerometro: 0.24, 0.98, 0.01
Giroscopo: -1.34, -0.55, 0.98
Acelerometro: 0.24, 0.98, 0.01
Giroscopo: -0.73, -0.85, 3.05
Acelerometro: 0.22, 0.99, 0.01
Giroscopo: -0.98, -0.06, 4.88
Acelerometro: 0.21, 1.00, 0.01
Giroscopo: -0.79, 1.28, 6.35
Acelerometro: 0.20, 1.01, 0.04
Giroscopo: 1.04, -2.26, 6.23
Acelerometro: 0.23, 1.05, 0.04
Giroscopo: 2.56, -9.40, 6.96
Acelerometro: 0.20, 1.02, 0.02
Giroscopo: 4.09, -8.54, 10.19
Acelerometro: 0.10, 0.96, 0.05
Giroscopo: 3.36, -7.14, 10.56
Acelerometro: -0.02, 0.90, -0.01
Giroscopo: 2.08, -2.08, 5.07
Acelerometro: 0.13, 0.99, 0.07
Giroscopo: -0.43, -0.61, 0.24
Acelerometro: 0.14, 1.01, 0.10
Giroscopo: -1.65, -7.81, -5.62
Acelerometro: 0.08, 0.96, 0.03
Giroscopo: -3.48, -2.38, -8.97
Acelerometro: 0.12, 0.98, 0.04
Giroscopo: -2.75, 5.13, -6.04
Acelerometro: 0.13, 1.00, 0.02
Giroscopo: -2.69, 7.20, -4.64
Acelerometro: 0.10, 0.98, -0.06
Giroscopo: -3.97, 8.67, -9.52
Acelerometro: 0.14, 1.00, -0.02
Giroscopo: -4.52, 0.00, -17.76
Acelerometro: 0.20, 1.00, 0.03
Giroscopo: -7.26, 1.95, -15.32
Acelerometro: 0.26, 0.98, -0.01
Giroscopo: -4.46, -4.21, -11.66
Acelerometro: 0.22, 0.98, 0.01
Giroscopo: -1.89, -1.65, -1.71
Acelerometro: 0.23, 0.99, 0.00
Giroscopo: -2.44, -1.28, -3.60
Acelerometro: 0.23, 0.99, 0.00
Giroscopo: -2.26, -0.49, -2.26
Acelerometro: 0.24, 0.98, -0.00
Giroscopo: -2.75, -0.55, -3.36
Acelerometro: 0.24, 0.98, -0.00
Giroscopo: -1.89, -0.49, -2.01
Acelerometro: 0.24, 0.99, -0.00
Giroscopo: -1.46, 2.56, -2.93
Acelerometro: 0.25, 0.98, -0.00
Giroscopo: -0.98, 0.92, -1.34
Acelerometro: 0.24, 0.98, 0.00
Giroscopo: -1.28, -0.92, -0.92
Acelerometro: 0.24, 0.98, 0.00
Giroscopo: -1.71, -2.01, -1.10
Acelerometro: 0.24, 0.98, -0.00
Giroscopo: -0.98, -0.92, -0.55
Acelerometro: 0.24, 0.98, -0.00
Giroscopo: -0.92, -0.24, -0.18
Acelerometro: 0.24, 0.98, -0.00
Giroscopo: -0.55, -0.18, 0.31
Acelerometro: 0.23, 0.98, 0.00
Giroscopo: -0.49, -0.49, 0.61
Acelerometro: 0.23, 0.98, 0.00
Giroscopo: -0.49, -0.85, 1.34
Acelerometro: 0.23, 0.99, 0.00
Giroscopo: -0.37, -0.61, 2.69
Acelerometro: 0.22, 0.99, 0.01
Giroscopo: 1.22, -1.28, 6.29
Acelerometro: 0.20, 1.00, 0.02
Giroscopo: 1.71, -0.55, 7.51
Acelerometro: 0.21, 1.02, 0.01
Giroscopo: 1.28, 2.14, 8.79
Acelerometro: 0.19, 1.05, 0.04
Giroscopo: 1.46, 2.56, 9.40
Acelerometro: 0.17, 1.00, 0.02
Giroscopo: 3.60, -4.70, 7.93
Acelerometro: 0.04, 0.92, 0.02
Giroscopo: 2.44, -4.76, 4.27
Acelerometro: 0.09, 0.97, 0.06
Giroscopo: -0.43, -0.92, -0.24
Acelerometro: 0.07, 0.98, 0.05
Giroscopo: -0.67, 0.67, -0.92
Acelerometro: 0.10, 1.00, 0.06
Giroscopo: 0.00, -1.28, -0.92
Acelerometro: 0.10, 1.00, 0.05
Giroscopo: 0.49, -1.83, -0.79
Acelerometro: 0.11, 1.00, 0.05
Giroscopo: -0.12, -0.06, -0.55
Acelerometro: 0.11, 1.00, 0.06
Giroscopo: 0.24, -3.72, -1.22
Acelerometro: 0.10, 0.99, 0.06
Giroscopo: -1.71, 0.00, -2.44
Acelerometro: 0.07, 0.97, 0.05
Giroscopo: -2.38, 0.79, -3.66
Acelerometro: 0.10, 0.98, 0.07
Giroscopo: -4.39, 3.48, -5.31
Acelerometro: 0.18, 0.99, 0.02
Giroscopo: -4.27, 2.01, -7.45
Acelerometro: 0.14, 1.00, 0.05
Giroscopo: -5.25, 2.38, -12.33
Acelerometro: 0.18, 1.04, 0.06
Giroscopo: -6.53, -1.34, -19.17
Acelerometro: 0.25, 1.02, 0.05
Giroscopo: -4.09, -2.62, -13.43
